GEO_ID,NAME,B05001_001E,B05001_002E,B05001_003E,B05001_004E,B05001_005E,B05001_006E
Geography,Geographic Area Name,Total Population,"U.S. citizen, born in the United States","U.S. citizen, born in Puerto Rico or U.S. Island Areas","U.S. citizen, born abroad of American parent(s)",U.S. citizen by naturalization,Not a U.S. citizen
1400000US06037239602,"Census Tract 2396.02, Los Angeles County, California",4022,2488,0,10,563,961
1400000US06037239701,"Census Tract 2397.01, Los Angeles County, California",4770,3425,0,0,349,996
1400000US06037239702,"Census Tract 2397.02, Los Angeles County, California",4735,3140,0,29,389,1177
1400000US06037239801,"Census Tract 2398.01, Los Angeles County, California",3954,2455,0,26,409,1064
1400000US06037239802,"Census Tract 2398.02, Los Angeles County, California",5660,3865,0,0,677,1118
1400000US06037240010,"Census Tract 2400.10, Los Angeles County, California",4152,2767,0,43,403,939
1400000US06037240020,"Census Tract 2400.20, Los Angeles County, California",5457,3445,0,154,729,1129
1400000US06037240200,"Census Tract 2402, Los Angeles County, California",6246,3763,0,24,670,1789
1400000US06037240301,"Census Tract 2403.01, Los Angeles County, California",3031,1934,0,10,321,766
1400000US06037240302,"Census Tract 2403.02, Los Angeles County, California",2917,1938,0,0,337,642
1400000US06037240401,"Census Tract 2404.01, Los Angeles County, California",6032,3555,0,8,580,1889
1400000US06037240402,"Census Tract 2404.02, Los Angeles County, California",3792,2581,0,46,492,673
1400000US06037240500,"Census Tract 2405, Los Angeles County, California",6784,4461,0,143,665,1515
1400000US06037240600,"Census Tract 2406, Los Angeles County, California",5434,2990,0,56,671,1717
1400000US06037240700,"Census Tract 2407, Los Angeles County, California",6640,4422,0,17,618,1583
1400000US06037240800,"Census Tract 2408, Los Angeles County, California",4494,2801,0,99,526,1068
1400000US06037240901,"Census Tract 2409.01, Los Angeles County, California",3199,2104,0,7,363,725
1400000US06037240902,"Census Tract 2409.02, Los Angeles County, California",3834,2310,0,9,432,1083
1400000US06037241001,"Census Tract 2410.01, Los Angeles County, California",4492,3219,0,81,337,855
1400000US06037241002,"Census Tract 2410.02, Los Angeles County, California",4092,2735,0,74,501,782
1400000US06037241110,"Census Tract 2411.10, Los Angeles County, California",3781,2236,0,65,375,1105
1400000US06037241120,"Census Tract 2411.20, Los Angeles County, California",4429,2798,0,0,478,1153
1400000US06037241201,"Census Tract 2412.01, Los Angeles County, California",3383,2387,0,0,251,745
1400000US06037241202,"Census Tract 2412.02, Los Angeles County, California",5872,4223,0,1,591,1057
1400000US06037241300,"Census Tract 2413, Los Angeles County, California",2539,1825,0,7,172,535
1400000US06037241400,"Census Tract 2414, Los Angeles County, California",4082,2794,0,19,274,995
1400000US06037242000,"Census Tract 2420, Los Angeles County, California",4175,2717,0,41,551,866
1400000US06037242100,"Census Tract 2421, Los Angeles County, California",2648,2050,0,15,150,433
1400000US06037242201,"Census Tract 2422.01, Los Angeles County, California",4058,2579,0,8,453,1018
1400000US06037242202,"Census Tract 2422.02, Los Angeles County, California",2947,1705,0,0,259,983
1400000US06037242300,"Census Tract 2423, Los Angeles County, California",5018,3930,0,27,374,687
1400000US06037242600,"Census Tract 2426, Los Angeles County, California",4670,3558,27,21,241,823
1400000US06037242700,"Census Tract 2427, Los Angeles County, California",5262,3043,0,63,736,1420
1400000US06037243001,"Census Tract 2430.01, Los Angeles County, California",3376,1953,0,0,679,744
1400000US06037243002,"Census Tract 2430.02, Los Angeles County, California",2756,1664,0,10,271,811
1400000US06037243100,"Census Tract 2431, Los Angeles County, California",5689,3994,0,37,732,926
1400000US06037261102,"Census Tract 2611.02, Los Angeles County, California",3490,2475,0,34,749,232
1400000US06037261103,"Census Tract 2611.03, Los Angeles County, California",1859,1365,0,29,278,187
1400000US06037261104,"Census Tract 2611.04, Los Angeles County, California",1560,1123,0,21,369,47
1400000US06037261200,"Census Tract 2612, Los Angeles County, California",4040,3015,0,23,826,176
1400000US06037262100,"Census Tract 2621, Los Angeles County, California",2314,1647,11,43,495,118
1400000US06037262200,"Census Tract 2622, Los Angeles County, California",4227,3104,0,59,871,193
1400000US06037262301,"Census Tract 2623.01, Los Angeles County, California",2602,2087,0,37,380,98
1400000US06037262302,"Census Tract 2623.02, Los Angeles County, California",2824,2268,0,130,299,127
1400000US06037262303,"Census Tract 2623.03, Los Angeles County, California",2817,2323,0,29,260,205
1400000US06037262400,"Census Tract 2624, Los Angeles County, California",3097,2587,0,32,332,146
1400000US06037262501,"Census Tract 2625.01, Los Angeles County, California",3643,3173,0,48,198,224
1400000US06037262601,"Census Tract 2626.01, Los Angeles County, California",3544,2763,0,132,477,172
1400000US06037262604,"Census Tract 2626.04, Los Angeles County, California",5564,4601,41,20,804,98
1400000US06037262704,"Census Tract 2627.04, Los Angeles County, California",3538,2864,0,85,327,262
1400000US06037262706,"Census Tract 2627.06, Los Angeles County, California",3490,2983,0,47,393,67
1400000US06037262802,"Census Tract 2628.02, Los Angeles County, California",3198,2761,0,166,217,54
1400000US06037264000,"Census Tract 2640, Los Angeles County, California",3161,2537,0,38,392,194
1400000US06037264102,"Census Tract 2641.02, Los Angeles County, California",2669,2029,0,32,393,215
1400000US06037264103,"Census Tract 2641.03, Los Angeles County, California",2658,2102,0,93,288,175
1400000US06037264303,"Census Tract 2643.03, Los Angeles County, California",2581,2094,0,0,294,193
1400000US06037264304,"Census Tract 2643.04, Los Angeles County, California",2541,2242,0,23,110,166
1400000US06037264305,"Census Tract 2643.05, Los Angeles County, California",4619,3797,0,0,673,149
1400000US06037264306,"Census Tract 2643.06, Los Angeles County, California",1872,1405,20,6,393,48
1400000US06037265100,"Census Tract 2651, Los Angeles County, California",2395,1826,0,24,428,117
1400000US06037265201,"Census Tract 2652.01, Los Angeles County, California",2717,1651,7,25,648,386
1400000US06037265203,"Census Tract 2652.03, Los Angeles County, California",1866,1281,0,65,340,180
1400000US06037265204,"Census Tract 2652.04, Los Angeles County, California",1415,908,41,0,143,323
1400000US06037265301,"Census Tract 2653.01, Los Angeles County, California",13830,11078,5,114,711,1922
1400000US06037265303,"Census Tract 2653.03, Los Angeles County, California",4653,3570,13,51,231,788
1400000US06037265304,"Census Tract 2653.04, Los Angeles County, California",2748,2154,0,16,130,448
1400000US06037265306,"Census Tract 2653.06, Los Angeles County, California",1785,1593,0,3,89,100
1400000US06037265307,"Census Tract 2653.07, Los Angeles County, California",1765,1026,0,54,59,626
1400000US06037265410,"Census Tract 2654.10, Los Angeles County, California",1741,1489,0,39,158,55
1400000US06037265420,"Census Tract 2654.20, Los Angeles County, California",1502,1199,0,33,159,111
1400000US06037265521,"Census Tract 2655.21, Los Angeles County, California",1505,688,0,0,365,452
1400000US06037265522,"Census Tract 2655.22, Los Angeles County, California",2350,1186,0,14,210,940
1400000US06037265523,"Census Tract 2655.23, Los Angeles County, California",2262,1518,0,9,549,186
1400000US06037265524,"Census Tract 2655.24, Los Angeles County, California",2808,1676,0,49,698,385
1400000US06037265601,"Census Tract 2656.01, Los Angeles County, California",3210,1863,0,0,950,397
1400000US06037265602,"Census Tract 2656.02, Los Angeles County, California",2947,1520,0,119,1159,149
1400000US06037265701,"Census Tract 2657.01, Los Angeles County, California",1463,942,91,0,309,121
1400000US06037265702,"Census Tract 2657.02, Los Angeles County, California",2827,1395,0,58,1236,138
1400000US06037267101,"Census Tract 2671.01, Los Angeles County, California",2989,2189,0,49,535,216
1400000US06037267102,"Census Tract 2671.02, Los Angeles County, California",2910,1794,0,10,768,338
1400000US06037267201,"Census Tract 2672.01, Los Angeles County, California",2997,1824,0,18,545,610
1400000US06037267202,"Census Tract 2672.02, Los Angeles County, California",3745,2579,0,30,654,482
1400000US06037267300,"Census Tract 2673, Los Angeles County, California",4124,2695,17,31,696,685
1400000US06037267403,"Census Tract 2674.03, Los Angeles County, California",3549,2592,0,89,347,521
1400000US06037267404,"Census Tract 2674.04, Los Angeles County, California",3288,2088,0,144,598,458
1400000US06037267405,"Census Tract 2674.05, Los Angeles County, California",2826,2177,0,0,341,308
1400000US06037267406,"Census Tract 2674.06, Los Angeles County, California",1757,1306,0,20,197,234
1400000US06037267502,"Census Tract 2675.02, Los Angeles County, California",3272,2064,26,19,468,695
1400000US06037267503,"Census Tract 2675.03, Los Angeles County, California",2183,1355,53,113,184,478
1400000US06037267504,"Census Tract 2675.04, Los Angeles County, California",3394,2227,0,19,318,830
1400000US06037267600,"Census Tract 2676, Los Angeles County, California",2556,1548,47,44,572,345
1400000US06037267700,"Census Tract 2677, Los Angeles County, California",3696,2430,52,46,538,630
1400000US06037267800,"Census Tract 2678, Los Angeles County, California",2775,2039,0,64,474,198
1400000US06037267901,"Census Tract 2679.01, Los Angeles County, California",2450,1623,0,6,709,112
1400000US06037267902,"Census Tract 2679.02, Los Angeles County, California",3590,2709,0,72,514,295
1400000US06037269000,"Census Tract 2690, Los Angeles County, California",4519,3246,0,127,809,337
1400000US06037269100,"Census Tract 2691, Los Angeles County, California",4197,3421,0,83,502,191
1400000US06037269300,"Census Tract 2693, Los Angeles County, California",3791,3044,0,30,467,250
1400000US06037269500,"Census Tract 2695, Los Angeles County, California",3525,2925,0,0,550,50
1400000US06037269601,"Census Tract 2696.01, Los Angeles County, California",3292,1765,0,194,581,752
1400000US06037269602,"Census Tract 2696.02, Los Angeles County, California",2662,1806,0,40,325,491
1400000US06037269700,"Census Tract 2697, Los Angeles County, California",3711,2538,0,21,731,421
1400000US06037269800,"Census Tract 2698, Los Angeles County, California",2943,2031,0,25,596,291
1400000US06037269903,"Census Tract 2699.03, Los Angeles County, California",3076,1983,37,19,493,544
1400000US06037269905,"Census Tract 2699.05, Los Angeles County, California",2126,1495,8,19,220,384
1400000US06037269906,"Census Tract 2699.06, Los Angeles County, California",3100,2176,10,18,454,442
1400000US06037269907,"Census Tract 2699.07, Los Angeles County, California",2571,1684,7,13,525,342
1400000US06037269908,"Census Tract 2699.08, Los Angeles County, California",1968,978,0,2,665,323
1400000US06037269909,"Census Tract 2699.09, Los Angeles County, California",2319,1620,0,0,420,279
1400000US06037270101,"Census Tract 2701.01, Los Angeles County, California",2024,1600,0,13,199,212
1400000US06037270102,"Census Tract 2701.02, Los Angeles County, California",2183,1195,13,32,731,212
1400000US06037270200,"Census Tract 2702, Los Angeles County, California",3286,2153,8,44,568,513
1400000US06037270300,"Census Tract 2703, Los Angeles County, California",2402,1846,0,42,258,256
1400000US06037271100,"Census Tract 2711, Los Angeles County, California",2384,1442,0,29,634,279
1400000US06037271200,"Census Tract 2712, Los Angeles County, California",2288,1408,66,38,329,447
1400000US06037271300,"Census Tract 2713, Los Angeles County, California",4766,3425,0,73,757,511
1400000US06037271400,"Census Tract 2714, Los Angeles County, California",3448,2797,12,25,515,99
1400000US06037271500,"Census Tract 2715, Los Angeles County, California",2927,2242,0,59,332,294
1400000US06037271600,"Census Tract 2716, Los Angeles County, California",4729,3063,0,75,618,973
1400000US06037271702,"Census Tract 2717.02, Los Angeles County, California",3875,2388,9,36,555,887
1400000US06037271703,"Census Tract 2717.03, Los Angeles County, California",2673,1710,14,15,603,331
1400000US06037271704,"Census Tract 2717.04, Los Angeles County, California",2918,1873,41,0,345,659
1400000US06037271801,"Census Tract 2718.01, Los Angeles County, California",2992,1827,0,47,540,578
1400000US06037271803,"Census Tract 2718.03, Los Angeles County, California",3066,2124,0,30,320,592
1400000US06037271804,"Census Tract 2718.04, Los Angeles County, California",2317,1632,0,0,423,262
1400000US06037271901,"Census Tract 2719.01, Los Angeles County, California",3194,2343,0,26,561,264
1400000US06037271902,"Census Tract 2719.02, Los Angeles County, California",3762,2761,0,50,542,409
1400000US06037272100,"Census Tract 2721, Los Angeles County, California",4744,3204,36,175,725,604
1400000US06037272201,"Census Tract 2722.01, Los Angeles County, California",2017,1307,10,0,272,428
1400000US06037272202,"Census Tract 2722.02, Los Angeles County, California",3117,2095,12,58,438,514
1400000US06037272301,"Census Tract 2723.01, Los Angeles County, California",3376,2456,6,34,553,327
1400000US06037272302,"Census Tract 2723.02, Los Angeles County, California",3805,2347,3,23,642,790
1400000US06037273100,"Census Tract 2731, Los Angeles County, California",2518,1947,0,45,251,275
1400000US06037273200,"Census Tract 2732, Los Angeles County, California",2790,2168,0,28,149,445
1400000US06037273300,"Census Tract 2733, Los Angeles County, California",3094,2454,0,42,298,300
1400000US06037273403,"Census Tract 2734.03, Los Angeles County, California",1274,1204,0,0,65,5
1400000US06037273404,"Census Tract 2734.04, Los Angeles County, California",1297,1003,0,21,104,169
1400000US06037273502,"Census Tract 2735.02, Los Angeles County, California",2701,2187,0,31,168,315
1400000US06037273600,"Census Tract 2736, Los Angeles County, California",2214,1663,0,61,253,237
1400000US06037273700,"Census Tract 2737, Los Angeles County, California",2934,2394,0,119,171,250
1400000US06037273800,"Census Tract 2738, Los Angeles County, California",2985,2214,0,63,362,346
1400000US06037273902,"Census Tract 2739.02, Los Angeles County, California",4119,3301,0,20,454,344
1400000US06037274100,"Census Tract 2741, Los Angeles County, California",4323,2981,0,215,605,522
1400000US06037274202,"Census Tract 2742.02, Los Angeles County, California",4044,3199,0,80,542,223
1400000US06037275101,"Census Tract 2751.01, Los Angeles County, California",1009,712,0,0,226,71
1400000US06037275102,"Census Tract 2751.02, Los Angeles County, California",4163,2760,11,20,330,1042
